435	142
436	105
437	148
438	138
439	192
440	172
441	151
442	175
443	178
444	136
445	162
446	129
447	184
448	129
449	156
450	106
451	180
452	116
453	141
454	146
455	118
456	156
457	184
458	199
459	175
460	185
461	132
462	108
463	110
464	170
465	180
466	190
467	145
468	169
469	170
470	137
471	112
472	143
473	108
474	106
475	169
476	116
477	124
478	132
479	160
480	142
481	110
482	194
483	190
484	153
485	103
486	193
487	196
488	147
489	190
490	115
491	128
492	115
493	179
494	128
495	125
496	101
497	182
498	118
499	161
500	109
501	180
502	132
503	165
504	158
505	161
506	119
507	133
508	109
509	177
510	134
511	104
512	117
513	184
514	149
515	150
516	175
517	137
518	174
519	104
520	147
521	151
522	153
523	141
524	173
525	189
526	135
527	111
528	199
529	186
530	133
531	179
532	132
533	106
534	142
535	112
536	129
537	191
538	135
539	174
540	117
541	111
542	143
543	143
544	193
545	110
546	107
547	134
548	135
549	131
550	157
551	174
552	163
553	126
554	112
555	163
556	173
557	165
558	196
559	170
560	118
561	166
562	151
563	110
564	183
565	117
566	141
567	186
568	124
569	139
570	145
571	153
572	130
573	174
574	174
575	137
576	157
577	102
578	183
579	119
580	157
581	192
582	129
583	146
584	167
585	102
586	122
587	189
588	114
589	155
590	143
591	150
592	178
593	147
594	152
595	194
596	103
597	191
598	129
599	100
600	165
601	168
602	144
603	105
604	127
605	200
606	119
607	176
608	191
609	191
610	108
611	107
612	173
613	187
614	123
615	198
616	116
617	161
618	141
619	136
620	177
621	191
622	105
623	168
624	199
625	158
626	197
627	122
628	125
629	110
630	136
631	158
632	157
633	166
634	199
635	130
636	135
637	136
638	199
639	115
640	136
641	107
642	200
643	168
644	103
645	162
646	158
647	133
648	139
649	142
650	179
651	127
652	193
653	121
654	136
655	116
656	154
657	117
658	122
659	166
660	172
661	177
662	167
663	179
664	176
665	172
666	196
667	149
668	171
669	148
670	181
671	169
672	182
673	149
674	143
675	121
676	140
677	136
678	136
679	163
680	143
681	117
682	111
683	155
684	156
685	146
686	154
687	158
688	158
689	193
690	147
691	146
692	110
693	129
694	178
695	120
696	138
697	153
698	196
699	111
700	102
701	127
702	164
703	115
704	178
705	102
706	104
707	173
708	136
709	169
710	112
711	164
712	118
713	104
714	144
715	136
716	170
717	108
718	156
719	124
720	114
721	164
722	110
723	192
724	141
725	149
726	150
727	142
728	114
729	127
730	113
731	109
732	144
733	169
734	195
735	182
736	175
737	177
738	118
739	171
740	157
741	140
742	191
743	180
744	167
745	114
746	118
747	104
748	103
749	156
750	166
751	129
752	100
753	169
754	183
755	177
756	197
757	135
758	157
759	129
760	119
761	149
762	126
763	192
764	145
765	111
766	184
767	119
768	139
769	181
770	153
771	156
772	198
773	161
774	143
775	179
776	125
777	138
778	123
779	191
780	170
781	106
782	139
783	192
784	126
785	145
786	187
787	160
788	130
789	103
790	132
791	104
792	171
793	111
794	114
795	114
796	104
797	131
798	119
799	153
800	155
801	129
802	122
803	111
804	154
805	142
806	176
807	158
808	139
809	139
810	143
811	157
812	198
813	161
814	123
815	103
816	182
817	188
818	133
819	122
820	189
821	121
822	133
823	164
824	166
825	190
826	176
827	175
828	188
829	133
830	104
831	131
832	122
833	124
834	169
835	177
836	160
837	170
838	155
839	103
840	143
841	117
842	125
843	150
844	118
845	103
846	116
847	145
848	171
849	190
850	197
851	135
852	159
853	148
854	177
855	116
856	149
857	113
858	134
859	197
860	147
861	129
862	121
863	146
864	197
865	193
866	174
867	165
868	197
869	117
870	177
871	192
872	147
873	200
874	181
875	166
876	156
877	123
878	137
879	161
880	114
881	120
882	197
883	200
884	115
885	178
886	180
887	190
888	199
889	126
890	186
891	160
892	188
893	105
894	190
895	131
896	126
897	199
898	107
899	119
900	114
901	196
902	157
903	198
904	198
905	140
906	174
907	177
908	135
909	163
910	200
911	191
912	172
913	129
914	147
915	124
916	122
917	139
918	143
919	108
920	135
921	177
922	107
923	114
924	149
925	194
926	163
927	119
928	148
929	106
930	178
931	165
932	167
933	195
934	194
935	168
936	120
937	128
938	166
939	181
940	158
941	199
942	178
943	127
944	200
945	177
946	160
947	155
948	117
949	109
950	174
951	174
952	179
953	182
954	137
955	145
956	123
957	195
958	175
959	172
960	133
961	193
962	180
963	145
964	114
965	163
966	188
967	107
968	148
969	128
970	132
971	178
972	162
973	115
974	167
975	128
976	197
977	166
978	191
979	159
980	154
981	183
982	175
983	191
984	141
985	125
986	174
987	185
988	128
989	164
990	183
991	128
992	130
993	138
994	182
995	105
996	197
997	103
998	159
999	145
1000	101
1001	199.857897953
1002	199.708690803
1003	199.552023296
1004	199.387522413
1005	199.214796486
1006	199.033434263
1007	198.843003929
1008	198.643052078
1009	198.433102634
1010	198.212655719
1011	197.981186457
1012	197.738143733
1013	197.482948872
1014	197.214994268
1015	196.933641934
1016	196.638221984
1017	196.328031035
1018	196.00233054
1019	195.660345019
1020	195.301260223
1021	194.924221187
1022	194.528330198
1023	194.112644661
1024	193.676174847
1025	193.217881542
1026	192.736673571
1027	192.231405202
1028	191.700873415
1029	191.143815039
1030	190.558903743
1031	189.944746883
1032	189.29988218
1033	188.622774241
1034	187.911810906
1035	187.165299404
1036	186.381462326
1037	185.558433395
1038	184.694253018
1039	183.786863621
1040	182.834104755
1041	181.833707945
1042	180.783291295
1043	179.680353812
1044	178.522269456
1045	177.306280881
1046	176.029492878
1047	174.688865474
1048	173.2812067
1049	171.803164988
1050	170.25122119
1051	168.621680202
1052	166.910662165
1053	165.114093226
1054	163.22769584
1055	161.246978584
1056	159.167225466
1057	156.983484692
1058	154.690556879
1059	152.282982676
1060	149.755029762
1061	147.100679203
1062	144.313611116
1063	141.387189624
1064	138.314447058
1065	135.088067363
1066	131.700368684
1067	128.143285071
1068	124.408347277
1069	120.486662593
1070	116.368893676
1071	112.045236312
1072	107.50539608
1073	102.738563837
1074	97.7333899814
1075	92.477957433
1076	86.9597532573
1077	81.1656388728
1078	75.081818769
1079	68.6938076601
1080	61.9863959957
1081	54.943613748
1082	47.548692388
1083	39.78402496
1084	31.6311241607
1085	23.0705783213
1086	14.08200519
1087	4.64400340205
1088	0
1089	0
1090	0
1091	0
1092	0
1093	0
1094	0
1095	0
1096	0
1097	0
1098	0
1099	0
1100	0
1101	0
1102	0
1103	0
1104	0
1105	0
1106	0
1107	0
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1114	0
1115	0
1116	0
1117	0
1118	0
1119	0
1120	0
1121	0
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0
1129	0
1130	0
1131	0
1132	0
1133	0
1134	0
1135	0
1136	0
1137	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
1152	0
1153	0
1154	0
1155	0
1156	0
1157	0
1158	0
1159	0
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	0
1169	0
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	0
1204	0
1205	0
1206	0
1207	0
1208	0
1209	0
1210	0
1211	0
1212	0
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	0
1233	0
1234	0
1235	0
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1261	0
1262	0
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	0
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0
1302	0
1303	0
1304	0
1305	0
1306	0
1307	0
1308	0
1309	0
1310	0
1311	0
1312	0
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	0
1331	0
1332	0
1333	0
1334	0
1335	0
1336	0
1337	0
1338	0
1339	0
1340	0
1341	0
1342	0
1343	0
1344	0
1345	0
1346	0
1347	0
1348	0
1349	0
1350	0
1351	0
1352	0
1353	0
1354	0
1355	0
1356	0
1357	0
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0
1374	0
1375	0
1376	0
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0
1399	0
1400	0
1401	0
1402	0
1403	0
1404	0
1405	0
1406	0
1407	0
1408	0
1409	0
1410	0
1411	0
1412	0
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	179
1590	135
1591	173
1592	153
1593	189
1594	129
1595	126
1596	114
1597	188
1598	173
1599	116
1600	107
1601	108
1602	192
1603	179
1604	136
1605	183
1606	197
1607	153
1608	127
1609	120
1610	128
1611	137
1612	131
1613	138
1614	114
1615	174
1616	130
1617	164
1618	173
1619	176
1620	177
1621	147
1622	150
1623	107
1624	112
1625	179
1626	167
1627	106
1628	155
1629	177
1630	136
1631	114
1632	128
1633	131
1634	165
1635	168
1636	187
1637	160
1638	173
1639	198
1640	162
1641	135
1642	113
1643	152
1644	199
1645	150
1646	130
1647	145
1648	169
1649	189
1650	152
1651	132
1652	125
1653	178
1654	160
1655	191
1656	186
1657	186
1658	199
1659	160
1660	182
1661	175
1662	143
1663	194
1664	149
1665	171
1666	129
1667	188
1668	107
1669	100
1670	166
1671	121
1672	109
1673	181
1674	187
1675	199
1676	133
1677	142
1678	152
1679	165
1680	198
1681	150
1682	166
1683	148
1684	174
1685	164
1686	157
1687	122
1688	102
1689	190
1690	176
1691	110
1692	185
1693	191
1694	144
1695	150
1696	121
1697	179
1698	167
1699	119
1700	187
1701	105
1702	127
1703	161
1704	130
1705	145
1706	159
1707	142
1708	128
1709	191
1710	103
1711	116
1712	101
1713	154
1714	150
1715	154
1716	106
1717	111
1718	126
1719	175
1720	138
1721	181
1722	142
1723	200
1724	108
1725	130
1726	170
1727	150
1728	173
1729	180
1730	152
1731	152
1732	150
1733	137
1734	102
1735	165
1736	129
1737	194
1738	100
1739	194
1740	127
1741	155
1742	179
1743	155
1744	157
1745	182
1746	187
1747	191
1748	100
1749	167
1750	141
1751	127
1752	100
1753	111
1754	164
1755	141
1756	153
1757	190
1758	193
1759	140
1760	135
1761	145
1762	150
1763	150
1764	117
1765	169
1766	103
1767	148
1768	118
1769	187
1770	192
1771	158
1772	159
1773	131
1774	133
1775	155
1776	188
1777	152
1778	138
1779	113
1780	135
1781	184
1782	115
1783	135
1784	170
1785	140
1786	158
1787	112
1788	153
1789	193
1790	154
1791	115
1792	129
1793	117
1794	148
1795	184
1796	132
1797	102
1798	122
1799	181
1800	165
1801	138
1802	112
1803	172
1804	117
1805	198
1806	156
1807	163
1808	142
1809	133
1810	175
1811	175
1812	109
1813	105
1814	195
1815	192
1816	182
1817	162
1818	101
1819	148
1820	144
1821	111
1822	115
1823	129
1824	146
1825	133
1826	104
1827	132
1828	116
1829	194
1830	128
1831	129
1832	167
1833	147
1834	148
1835	103
1836	129
1837	190
1838	106
1839	141
1840	118
1841	166
1842	167
1843	186
1844	195
1845	104
1846	177
1847	186
1848	131
1849	186
1850	199
1851	140
1852	108
1853	166
1854	106
1855	144
1856	162
1857	111
1858	157
1859	124
1860	127
1861	115
1862	140
1863	105
1864	163
1865	133
1866	142
1867	118
1868	118
1869	114
1870	101
1871	162
1872	170
1873	181
1874	136
1875	148
1876	103
1877	184
1878	140
1879	163
1880	144
1881	189
1882	175
1883	126
1884	152
1885	144
1886	107
1887	152
1888	189
1889	109
1890	103
1891	129
1892	173
1893	128
1894	169
1895	177
1896	173
1897	170
1898	145
1899	104
1900	149
1901	187
1902	187
1903	163
1904	168
1905	184
1906	131
1907	146
1908	181
1909	129
1910	193
1911	177
1912	156
1913	173
1914	108
1915	190
1916	164
1917	156
1918	121
1919	120
1920	187
1921	163
1922	123
1923	173
1924	165
1925	194
1926	158
1927	116
1928	110
1929	121
1930	199
1931	106
1932	110
1933	150
1934	173
1935	162
1936	191
1937	125
1938	174
1939	144
1940	197
1941	185
1942	128
1943	138
1944	114
1945	111
1946	171
1947	103
1948	111
1949	132
1950	178
1951	194
1952	169
1953	169
1954	157
1955	185
1956	179
1957	159
1958	189
1959	140
1960	163
1961	111
1962	145
1963	174
1964	129
1965	195
1966	135
1967	100
1968	180
1969	122
1970	125
1971	164
1972	121
1973	173
1974	135
1975	139
1976	106
1977	197
1978	142
1979	121
1980	109
1981	153
1982	143
1983	169
1984	139
1985	139
1986	179
1987	120
1988	163
1989	100
1990	180
1991	101
1992	116
1993	165
1994	166
1995	171
1996	184
1997	198
1998	126
1999	160
2000	135
2001	0
2002	0
2003	0
2004	0
2005	0
2006	0
2007	0
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	0
2019	0
2020	0
2021	0
2022	0
2023	0
2024	0
2025	0
2026	0
2027	0
2028	0
2029	0
2030	0
2031	0
2032	0
2033	0
2034	0
2035	0
2036	0
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2043	0
2044	0
2045	0
2046	0
2047	0
2048	0
2049	0
2050	0
2051	0
2052	0
2053	0
2054	0
2055	0
2056	0
2057	0
2058	0
2059	0
2060	0
2061	0
2062	0
2063	0
2064	0
2065	0
2066	0
2067	0
2068	0
2069	0
2070	0
2071	0
2072	0
2073	0
2074	0
2075	0
2076	0
2077	0
2078	0
2079	0
2080	0
2081	0
2082	0
2083	0
2084	0
2085	0
2086	0
2087	0
2088	0
2089	0
2090	0
2091	0
2092	0
2093	0
2094	0
2095	0
2096	0
2097	0
2098	0
2099	0
2100	0
2101	0
2102	0
2103	0
2104	0
2105	0
2106	0
2107	0
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	0
2117	0
2118	0
2119	0
2120	0
2121	0
2122	0
2123	0
2124	0
2125	0
2126	0
2127	0
2128	0
2129	0
2130	0
2131	0
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	0
2142	0
2143	0
2144	0
2145	0
2146	0
2147	0
2148	0
2149	0
2150	0
2151	0
2152	0
2153	0
2154	0
2155	0
2156	0
2157	0
2158	0
2159	0
2160	0
2161	0
2162	0
2163	0
2164	0
2165	0
2166	0
2167	0
2168	0
2169	0
2170	0
2171	0
2172	0
2173	0
2174	0
2175	0
2176	0
2177	0
2178	0
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0
2190	0
2191	0
2192	0
2193	0
2194	0
2195	0
2196	0
2197	0
2198	0
2199	0
2200	0
2201	0
2202	0
2203	0
2204	0
2205	0
2206	0
2207	0
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0
2214	0
2215	0
2216	0
2217	0
2218	0
2219	0
2220	0
2221	0
2222	0
2223	0
2224	0
2225	0
2226	0
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	0
2235	0
2236	0
2237	0
2238	0
2239	0
2240	0
2241	0
2242	0
2243	0
2244	0
2245	0
2246	0
2247	0
2248	0
2249	0
2250	0
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	0
2260	0
2261	0
2262	0
2263	0
2264	0
2265	0
2266	0
2267	0
2268	0
2269	0
2270	0
2271	0
2272	0
2273	0
2274	0
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0
2291	0
2292	0
2293	0
2294	0
2295	0
2296	0
2297	0
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	0
2308	0
2309	0
2310	0
2311	0
2312	0
2313	0
2314	0
2315	0
2316	0
2317	0
2318	0
2319	0
2320	0
2321	0
2322	0
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	0
2336	0
2337	0
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	0
2371	0
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	0
2382	0
2383	0
2384	0
2385	0
2386	0
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0
2393	0
2394	0
2395	0
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0
2409	0
2410	0
2411	0
2412	0
2413	0
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	0
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	0
2434	0
2435	0
2436	0
2437	0
2438	0
2439	0
2440	0
2441	0
2442	0
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	0
2460	0
2461	0
2462	0
2463	0
2464	0
2465	0
2466	0
2467	0
2468	0
2469	0
2470	0
2471	0
2472	0
2473	0
2474	0
2475	0
2476	0
2477	0
2478	0
2479	0
2480	0
2481	0
2482	0
2483	0
2484	0
2485	0
2486	0
2487	0
2488	0
2489	0
2490	0
2491	0
2492	0
2493	0
2494	0
2495	0
2496	0
2497	0
2498	0
2499	0
2500	0
2501	168
2502	118
2503	188
2504	191
2505	118
2506	191
2507	106
2508	132
2509	125
2510	122
2511	195
2512	178
2513	190
2514	188
2515	179
2516	197
2517	153
2518	156
2519	141
2520	100
2521	192
2522	134
2523	134
2524	155
2525	112
2526	140
2527	194
2528	156
2529	118
2530	135
2531	184
2532	154
2533	141
2534	118
2535	143
2536	158
2537	149
2538	167
2539	146
2540	197
2541	110
2542	198
2543	168
2544	185
2545	176
2546	111
2547	118
2548	198
2549	162
2550	197
2551	142
2552	171
2553	125
2554	109
2555	131
2556	198
2557	193
2558	132
2559	198
2560	170
2561	193
2562	106
2563	118
2564	190
2565	185
2566	172
2567	188
2568	116
2569	142
2570	152
2571	180
2572	100
2573	180
2574	126
2575	124
2576	182
2577	175
2578	123
2579	139
2580	152
2581	156
2582	143
2583	158
2584	185
2585	106
2586	191
2587	132
2588	191
2589	124
2590	157
2591	143
2592	100
2593	121
2594	122
2595	159
2596	135
2597	182
2598	148
2599	182
2600	135
2601	198
2602	183
2603	151
2604	131
2605	108
2606	129
2607	109
2608	115
2609	108
2610	158
2611	125
2612	163
2613	155
2614	189
2615	100
2616	176
2617	170
2618	176
2619	191
2620	193
2621	126
2622	113
2623	190
2624	133
2625	101
2626	182
2627	135
2628	139
2629	171
2630	156
2631	175
2632	171
2633	110
2634	151
2635	102
2636	142
2637	116
2638	138
2639	111
2640	104
2641	184
2642	127
2643	195
2644	156
2645	157
2646	188
2647	151
2648	163
2649	156
2650	138
2651	166
2652	176
2653	162
2654	131
2655	135
2656	143
2657	121
2658	100
2659	122
2660	106
2661	196
2662	122
2663	196
2664	200
2665	167
2666	191
2667	164
2668	143
2669	149
2670	154
2671	198
2672	103
2673	114
2674	141
2675	162
2676	193
2677	179
2678	140
2679	131
2680	126
2681	159
2682	143
2683	154
2684	153
2685	200
2686	134
2687	100
2688	166
2689	129
2690	134
2691	138
2692	200
2693	131
2694	178
2695	155
2696	185
2697	166
2698	192
2699	135
2700	136
2701	165
2702	167
2703	178
2704	139
2705	175
2706	182
2707	153
2708	134
2709	111
2710	180
2711	199
2712	119
2713	130
2714	197
2715	168
2716	119
2717	147
2718	106
2719	139
2720	100
2721	132
2722	128
2723	160
2724	200
2725	197
2726	161
2727	134
2728	141
2729	157
2730	127
2731	120
2732	128
2733	131
2734	143
2735	147
2736	142
2737	121
2738	144
2739	190
2740	125
2741	189
2742	150
2743	158
2744	117
2745	102
2746	199
2747	121
2748	104
2749	105
2750	143
2751	145
2752	122
2753	163
2754	149
2755	167
2756	179
2757	159
2758	138
2759	176
2760	177
2761	147
2762	191
2763	134
2764	113
2765	194
2766	174
2767	131
2768	118
2769	180
2770	135
2771	184
2772	161
2773	146
2774	122
2775	177
2776	167
2777	195
2778	120
2779	172
2780	179
2781	112
2782	151
2783	102
2784	188
2785	110
2786	146
2787	177
2788	189
2789	123
2790	169
2791	117
2792	182
2793	123
2794	118
2795	161
2796	101
2797	116
2798	195
2799	167
2800	107
2801	163
2802	165
2803	124
2804	198
2805	175
2806	190
2807	105
2808	127
2809	117
2810	196
2811	158
2812	143
2813	126
2814	132
2815	127
2816	136
2817	184
2818	162
2819	125
2820	126
2821	106
2822	147
2823	177
2824	102
2825	154
2826	167
2827	191
2828	183
2829	149
2830	197
2831	163
2832	140
2833	127
2834	170
2835	164
2836	105
2837	112
2838	126
2839	121
2840	133
2841	131
2842	200
2843	156
2844	125
2845	190
2846	141
2847	133
2848	120
2849	200
2850	108
2851	136
2852	122
2853	139
2854	159
2855	167
2856	112
2857	174
2858	174
2859	180
2860	181
2861	103
2862	142
2863	184
2864	109
2865	172
2866	130
2867	174
2868	110
2869	160
2870	129
2871	187
2872	146
2873	101
2874	134
2875	168
2876	198
2877	174
2878	180
2879	115
2880	103
2881	111
2882	132
2883	148
2884	149
2885	107
2886	167
2887	121
2888	153
2889	159
2890	182
2891	173
2892	173
2893	169
2894	165
2895	131
2896	184
2897	159
2898	124
2899	154
2900	155
2901	124
2902	117
2903	158
2904	153
2905	115
2906	138
2907	100
2908	117
2909	152
2910	171
2911	167
2912	157
2913	199
2914	116
2915	139
2916	129
2917	134
2918	195
2919	166
2920	171
2921	120
2922	124
2923	181
2924	191
2925	195
2926	159
2927	147
2928	127
